Rsys	0.9110857610000005
AoPref	0.06802950600000003
kArt	0.030345624999999956
VePref	0.021172985999999977
aortic_area	0.021111297000000005
PaPref	0.01829774599999998
Rpulm	0.010107599000000005
pulmOrifice_area	0.008749339999999984
a_ventricles	0.007395798999999998
EDP_lv	0.003594604999999999
k_peri	0.003377379999999999
TOT_A_V	0.0012772330000000015
sysOrifice_area	0.001137785
Tref_V	0.0011142960000000003
perm50_V	0.0010677579999999985
ca50_V	0.0009139350000000004
dr_V	0.0005944450000000001
ca50_A	0.0005199560000000005
g_CaL	0.0005155680000000001
trpnmax	0.000504622
Gncx_b	0.0004650010000000001
perm50_A	0.00043884299999999985
PCa_b	0.0004250309999999996
nperm_V	0.00036788299999999995
TRPN_n_A	0.000334251
a_atria	0.00028280300000000025
Tref_A	0.00021999999999999987
maxTrpn	0.00019527699999999978
Tref_lvrv	0.000188481
ktm_unblock	0.00018766500000000027
AV_delay	0.00013755099999999986
TRPN_n_V	0.000126573
TOT_A_A	8.584299999999998e-05
CV_atria	8.306299999999992e-05
phi	7.409400000000007e-05
nperm_A	6.235599999999992e-05
mu_A	3.443700000000001e-05
maxI_up	3.318999999999999e-05
EDP_rv	3.113200000000003e-05
CV_ventricles	2.8992000000000023e-05
mu_V	2.7959000000000045e-05
wfrac_V	2.6285000000000027e-05
dr_A	2.5594000000000013e-05
wfrac_A	2.369000000000003e-05
mitral_area	1.0371000000000005e-05
tricuspid_area	9.907999999999996e-06
