2.843100000000001968e-05,4.848000000000007794e-05,2.386828000000002729e-03,5.319131000000004716e-03,1.386191699999999617e-02,9.643371000000004745e-03,6.545721999999995142e-03,6.549119000000008621e-03,9.290150000000003743e-04,1.720590000000000411e-04,6.691918999999998431e-03,7.971749999999992514e-04,1.114612799999999820e-02,8.411067999999986833e-03,5.925999999999994640e-03,1.026147100000001679e-02,1.982719999999998256e-04,7.363779999999994471e-04,5.204555999999997337e-03,1.059639999999998684e-04,5.023999999999997977e-06,5.824999999999999286e-05,7.696535999999998615e-03,2.383590000000004329e-04,4.297700000000006642e-05,8.634690000000003890e-03,1.024038000000001072e-02,2.882500000000003657e-05,1.962482199999996541e-02,2.000140499999999988e-02,1.089496000000000344e-03,4.314860999999991023e-03,2.324436999999999944e-03,2.228996000000001317e-03,3.978580000000006079e-04,8.277390000000012715e-04,1.703155999999998423e-03,6.537070000000004414e-04,1.643631999999997954e-03,9.904979000000001255e-03,3.586465000000003522e-03,1.240752599999999164e-02,3.212366999999998092e-03,1.131456299999999797e-02,6.859201999999999140e-03,1.489373399999999875e-02,1.652000000000003411e-06,1.864799999999999832e-05
2.190820000000002989e-04,2.639810000000002090e-04,7.618499999999992194e-05,2.375802999999999682e-03,1.110182900000000750e-02,3.479609500000005462e-02,4.295892999999996811e-03,3.540036999999997616e-03,2.886300000000000809e-05,4.551630000000004531e-04,9.270189999999983287e-04,2.368600000000004055e-05,1.351256099999999412e-02,6.110724099999993719e-02,1.909343000000000845e-03,4.505394000000002841e-03,6.262830000000000480e-04,1.901800000000001002e-05,5.062650000000003172e-04,2.649110000000001069e-04,8.755339999999993189e-04,6.696999999999988566e-06,1.430578000000002660e-03,4.648289999999993946e-04,3.569310000000005438e-04,5.314530000000000469e-03,4.051949999999999476e-03,4.991609999999998106e-04,8.278100000000005246e-03,6.489279000000001442e-03,3.543680000000002501e-04,1.186213999999999021e-03,1.468586000000000457e-03,7.003099999999995613e-04,1.323030000000000646e-04,6.672000000000008287e-06,5.093510000000003347e-04,3.684400000000004230e-05,5.749985999999998598e-03,6.657816999999995565e-03,6.010880000000002731e-04,1.155751100000001162e-02,1.822108000000000234e-03,1.204978099999998165e-02,1.293511000000000443e-03,2.092279800000000287e-02,1.031299999999998071e-05,6.172099999999989238e-05
1.520039999999999358e-04,5.361999999999988642e-06,2.584669999999998115e-03,4.813361000000007314e-03,1.808524099999999843e-02,1.197295400000000787e-02,6.493555999999997552e-03,7.264566999999999553e-03,1.273348999999998924e-03,2.020679999999999091e-04,6.394976999999988330e-03,1.097252000000000817e-03,1.810604500000000811e-02,7.824374999999997998e-03,6.489862999999991555e-03,1.168922599999999180e-02,4.110140000000002359e-04,8.204630000000007672e-04,4.636208000000001037e-03,5.957400000000007031e-05,6.000799999999986998e-05,1.900540000000000204e-04,7.846654999999995786e-03,2.396579999999998796e-04,1.560500000000001407e-05,8.768401000000000320e-03,9.356824999999997436e-03,2.514300000000006065e-05,2.038867600000000488e-02,2.035481399999999538e-02,8.896910000000003964e-04,3.095209999999996679e-03,1.547582000000000688e-03,1.582603999999999608e-03,4.060730000000003386e-04,8.333980000000004934e-04,1.892494999999999464e-03,6.857440000000000670e-04,5.455492999999997893e-03,1.197692200000001136e-02,4.141509999999999181e-04,1.098770199999999503e-02,1.352576000000000299e-03,1.265437900000000553e-02,5.646674999999997703e-03,1.356650000000000564e-02,8.720000000000145846e-07,7.716500000000001082e-05
8.555800000000008581e-04,1.239659999999999851e-04,2.344079000000001949e-03,8.681804999999999037e-03,3.941226200000001734e-02,4.133890900000001395e-02,1.439984400000000712e-02,1.174065800000001145e-02,9.979220000000004788e-04,1.040076000000000455e-03,8.759008000000007357e-03,3.250089999999998883e-03,4.313197100000000506e-02,3.321734600000000870e-02,8.808037000000001199e-03,2.361470500000002401e-02,1.086329999999999935e-03,6.649700000000005129e-05,6.357857000000001479e-03,5.214300000000006641e-05,5.352029999999997206e-04,1.670800000000002028e-05,6.697880000000005878e-03,1.281819999999999921e-03,8.927269999999993015e-04,5.450620999999995775e-03,5.730858000000003602e-03,6.012370000000004508e-04,1.508339099999998073e-02,1.663939100000001031e-02,2.121450999999999025e-03,6.031902999999998183e-03,4.740161000000002282e-03,3.888823999999998192e-03,7.009499999999987691e-05,1.732139999999999635e-03,4.704337999999995412e-03,5.177099999999993513e-04,1.998542000000000287e-03,5.937631999999993908e-03,3.507580000000000593e-03,3.702759000000005549e-03,1.800336000000000037e-03,2.682271999999996832e-03,1.707984000000000498e-03,1.246510299999999301e-02,2.479099999999999015e-05,9.840000000000165404e-07
2.472319999999998447e-04,4.914000000000000182e-04,5.781330000000002058e-03,9.180578999999997741e-03,1.398172899999999309e-02,8.864102999999987770e-03,1.315685800000000391e-02,1.667370000000002045e-02,1.507366000000001085e-03,5.127029999999991195e-04,1.380111300000001415e-02,2.665331999999994653e-03,6.496750999999993323e-03,2.720312000000002072e-03,1.073253399999999844e-02,2.104495700000000302e-02,9.437729999999995307e-04,3.536050000000000000e-04,7.992323999999995099e-03,1.562020000000000877e-04,4.334600000000004882e-05,6.549999999999999291e-05,1.157336200000002105e-02,5.126780000000003522e-04,4.208739999999999552e-04,1.382703600000000609e-02,1.482543499999998404e-02,4.894999999999988709e-06,2.297095499999997001e-02,2.551448800000005387e-02,2.406410999999999360e-03,7.602035999999998649e-03,5.197991999999999370e-03,4.166883000000005770e-03,6.511639999999996493e-04,2.009875999999999850e-03,3.014561000000001538e-03,1.227622000000000695e-03,2.249860000000001258e-04,4.239389999999999673e-04,2.884256900000000887e-02,2.547806899999997127e-02,1.872875000000001492e-03,1.075183999999998778e-03,4.523885599999995233e-02,4.286518600000000651e-02,6.107999999999980314e-06,4.352499999999997376e-05
8.004340000000008002e-04,6.264699999999999566e-04,7.503380000000005670e-04,5.063960000000000163e-03,5.594199999999998176e-04,5.484320000000011269e-02,2.243448799999999549e-02,1.064946000000000642e-02,2.517770000000000663e-04,1.604173999999997709e-03,2.154992000000000973e-03,1.354958999999998897e-03,6.482617999999999887e-03,4.477612699999997808e-02,6.488154999999998923e-03,1.514376300000000800e-02,2.165379999999999302e-03,1.859522999999998127e-03,1.972049999999997329e-03,1.432393000000002506e-03,3.946268000000001906e-03,1.535460000000001728e-03,2.582591000000003436e-03,1.191525000000000570e-03,2.309300000000004470e-05,1.115517999999999892e-02,1.099769499999998790e-02,2.868090999999997094e-03,1.702119599999997457e-02,1.750881900000000879e-02,5.284630000000001748e-04,2.832672000000002657e-03,2.712808999999995717e-03,8.954809999999991874e-04,1.727020000000001093e-04,9.230560000000000067e-04,4.729181999999997575e-03,2.872310000000000965e-04,2.753900000000000857e-04,1.174718999999998983e-03,2.660162899999998776e-02,5.153508999999997960e-03,2.434539999999995458e-03,6.865600000000005552e-04,2.692677999999999391e-02,7.996789999999997546e-04,1.244900000000005648e-05,5.565799999999999464e-05
3.251220000000001171e-04,5.335759999999993650e-04,1.979229999999998328e-04,2.369590000000000194e-04,4.346218000000000650e-03,2.316157300000000821e-02,2.351404999999998687e-03,7.472229999999997676e-04,3.886949999999999368e-04,9.969899999999999531e-05,5.077660000000004236e-04,3.559399999999997126e-05,1.452593000000000504e-03,3.940546599999994459e-02,5.473000000000003334e-05,8.288899999999984963e-05,2.457244000000002957e-03,6.380210000000000091e-04,9.205900000000008878e-05,4.936439999999995719e-04,2.485041000000000333e-03,6.277599999999998307e-05,4.600100000000004966e-05,1.024329999999999458e-04,1.100786000000001166e-03,1.369775999999998765e-03,7.183620000000004923e-04,1.600843000000001315e-03,1.423540999999999522e-03,9.106619999999994745e-04,3.865500000000009662e-05,2.167700000000002302e-05,5.697939999999991189e-04,4.540000000000012775e-05,2.457469999999999360e-04,6.740999999999999495e-06,2.649800000000003327e-05,1.295650000000000512e-04,3.847800000000004732e-05,9.281860000000003320e-04,1.106150000000000378e-04,3.508238999999999802e-02,1.084989999999999517e-04,1.384607000000000806e-03,2.964140000000002259e-03,5.180316300000001317e-02,1.416999999999999732e-06,1.342000000000001551e-05
7.128499999999995192e-05,6.106699999999994912e-05,2.203438000000001572e-03,8.562028000000006245e-03,2.214181959999996507e-01,5.092304099999997447e-02,9.104841000000005874e-03,8.749594999999993697e-03,4.672300000000009459e-05,1.356420000000001897e-04,2.276498000000001798e-03,4.523141999999999094e-03,2.372962709999998365e-01,7.504567000000005039e-02,5.732997000000007032e-03,9.478783000000007980e-03,3.808520000000003170e-04,5.162999999999976656e-06,9.974239999999997934e-04,5.600800000000005058e-05,1.155284000000000996e-03,2.119780000000002801e-04,7.537710000000003019e-04,7.639099999999984509e-05,2.603880000000001233e-04,8.297001999999990829e-03,4.693680000000005625e-03,8.710400000000008761e-04,9.330943999999999003e-03,5.891611999999998329e-03,7.788280000000002892e-04,3.142018000000004231e-03,4.492107000000000391e-03,1.522232999999997621e-03,2.426510000000000049e-04,1.236013999999999039e-03,7.537420999999998143e-03,9.857100000000019178e-05,1.527670999999998459e-03,8.771178099999993316e-02,2.195959200000000833e-01,1.630171990000002513e-01,1.410919999999998885e-04,8.118503699999994605e-02,1.725134549999999267e-01,1.548370530000000300e-01,5.421999999999955033e-06,6.086999999999965607e-06
3.770789999999997824e-04,2.106060000000003075e-04,9.413029999999992375e-04,1.541610999999999806e-03,1.224118779999998075e-01,1.863631000000000662e-02,2.280208000000000582e-03,3.364171000000000002e-03,2.352359999999999954e-04,2.335400000000004101e-05,9.074189999999994786e-04,8.818020000000015160e-04,1.154158650000000341e-01,2.348760499999998780e-02,4.275170000000000337e-04,4.630389000000005584e-03,3.348330000000001466e-04,2.866480000000002411e-04,7.596700000000002669e-05,3.000600000000002069e-05,2.091999000000002804e-03,2.812269999999998334e-04,1.379889999999999286e-04,4.717000000000001594e-06,9.783100000000011145e-04,1.835976999999999054e-03,7.024699999999991205e-05,2.901174000000001588e-03,2.442420999999996706e-03,8.017969999999996012e-04,7.059200000000004512e-05,4.341880000000002821e-04,1.126737000000000702e-03,3.010139999999999474e-04,1.598249999999999140e-04,2.639480000000000146e-04,2.540761999999996759e-03,1.290600000000001840e-05,2.798998599999999101e-02,3.579134299999995467e-02,8.213402699999997059e-02,8.160369400000000439e-02,4.460839999999995325e-04,2.012941400000002254e-02,8.230424500000001198e-02,8.606665900000004532e-02,1.463500000000000980e-05,5.579999999999998075e-05
3.776930000000000174e-04,1.765420000000001268e-04,2.967864999999996617e-03,1.126040600000001793e-02,4.123133799999997157e-02,2.057642000000000845e-02,1.411169399999998540e-02,1.250104000000000493e-02,1.665339999999998662e-04,2.305780000000000275e-04,3.226501000000000542e-03,1.068835100000001780e-02,4.597657999999998912e-02,3.401344100000004700e-02,7.389258999999988309e-03,1.072147500000001329e-02,2.152499999999998924e-04,2.833000000000005571e-05,2.865901000000000125e-03,1.497390000000001057e-04,2.403569999999999839e-03,3.974200000000011518e-05,3.070676999999999088e-03,3.306330000000001529e-04,1.494910000000000498e-04,8.663932000000006128e-03,8.291893999999995837e-03,2.671959999999999266e-04,7.663011999999996826e-03,8.900584999999995583e-03,5.735500000000003616e-04,4.355104000000003736e-03,1.593963999999998757e-02,1.277543999999998514e-03,2.814500000000003292e-05,3.131966000000005121e-03,9.705537999999996196e-03,9.432659999999994625e-04,5.737735000000002486e-03,6.467699299999994655e-02,2.122594260000001676e-01,1.554219300000001316e-02,1.583400000000000459e-05,3.756764699999999568e-02,1.620972819999999814e-01,1.827506300000001152e-02,2.961000000000002652e-05,1.661400000000003101e-05
3.985900000000006679e-05,1.222739999999999884e-04,1.174609999999998568e-04,2.575753999999999110e-03,8.483683199999998703e-02,4.134646600000003308e-02,9.765910000000010451e-04,5.897490000000007396e-04,1.340500000000001480e-05,2.579500000000001307e-05,2.983800000000000536e-04,1.980701000000003112e-03,1.230765359999999586e-01,1.281681199999998126e-02,1.408437999999999054e-03,2.325856000000001145e-03,2.494349999999998912e-04,7.878999999999983348e-06,1.044867000000001406e-03,1.275400000000001206e-05,1.024110000000000872e-04,3.512600000000003605e-05,5.471750000000008725e-04,9.865100000000000128e-05,5.734179999999999095e-04,1.979230000000000225e-04,1.479290000000000130e-04,2.031669999999998930e-04,2.416739999999998007e-04,9.043599999999997236e-05,4.091790000000000748e-04,1.003817000000000815e-03,2.237167999999999449e-03,6.568480000000001323e-04,7.857100000000012577e-05,6.617639999999997986e-04,2.247994000000000554e-03,2.248219999999998204e-04,2.012677000000000910e-03,3.113042900000001501e-02,6.078420000000007983e-02,2.170326900000001114e-02,7.311203999999996497e-03,2.734779200000001312e-02,4.660981199999994495e-02,2.933769799999999886e-02,1.183800000000001270e-05,1.457500000000005104e-05
1.669349999999997832e-04,2.732700000000001128e-05,4.731260999999995290e-03,6.843520000000003975e-03,1.216310799999999540e-02,1.642830999999999545e-03,6.536271999999994017e-03,8.086042999999994152e-03,2.500032000000000556e-03,1.926490000000003302e-04,1.234212999999999803e-02,1.798495000000001516e-03,1.177338699999999107e-02,1.492611000000001326e-03,9.516498999999995975e-03,1.890666599999998865e-02,2.413120999999997240e-03,1.207270999999999561e-03,8.044036000000006140e-03,1.787939999999998064e-04,6.486799999999993526e-04,3.884459999999997568e-04,1.203382100000000010e-02,2.709620000000000800e-04,2.000510000000002434e-04,8.519005000000001368e-03,9.816155999999997758e-03,2.606600000000001437e-05,2.180920999999998167e-02,2.412676100000000698e-02,1.344541000000000963e-03,4.618809999999996634e-03,2.504607999999999748e-03,2.188601999999998261e-03,6.071590000000002358e-04,1.283531000000001166e-03,2.656420000000006120e-03,1.019860999999998427e-03,3.911309999999996946e-04,2.087877999999999176e-03,5.607327000000009165e-03,3.080813300000000143e-02,2.096430000000001122e-03,2.304407999999998242e-03,1.956058799999996906e-02,4.392604499999998302e-02,2.329999999999993362e-06,8.730500000000010008e-05
