5.135815925083135050e-04,6.461397157431855770e-06,8.092650400106126893e-03,1.427884203483779880e-03,4.078000544778528740e-03,1.045353412358549818e-02,9.829174063275101722e-03,1.010824994278843622e-05,6.408044703701871623e-04,8.355067283334467417e-05,1.079772038235711495e-02,7.927475323898536697e-04,2.818202640369703565e-03,8.762985769522653109e-03,6.451585726732336767e-03,1.067972160521501432e-04,2.298232504531402647e-03,4.070352073159038867e-05,5.007366536690257414e-03,2.290965101616731515e-07,5.388733305448359709e-06,2.062028535081425820e-03,5.503901096953470786e-05,1.051159585900682085e-02,3.332492495527121881e-04,6.309434168630340210e-04,3.611625802497287949e-04,4.069620860309506715e-04,1.955434480932495523e-05,2.535633096342991555e-04,4.875057626135136275e-04,1.189085205835051305e-04
9.230009720600562196e-05,2.747964711639339888e-04,3.088653233110985174e-03,3.286588884040242929e-03,4.734082796685165455e-03,8.009699874229617850e-03,1.735670558378293177e-02,1.033841739933545564e-06,1.791998163741227861e-05,2.509001881004970110e-04,3.866651164669220996e-03,8.967414917066841027e-04,2.653373437991408002e-03,4.225236648457688857e-03,1.973520889080848315e-02,1.830723718961816204e-05,3.510944636595135764e-03,2.458209861711378079e-04,1.253421019356320242e-02,8.597005095872416381e-06,2.690174430364089536e-05,1.357384662089026073e-03,1.437976219419737306e-04,4.711618550381336742e-03,3.711048379120347632e-04,1.398984131852781549e-03,1.759395740208348794e-03,5.814921814095066338e-04,1.348935690690747651e-04,8.132530596931523048e-05,4.501131423339638205e-04,5.624897381228425997e-06
5.004299678051675384e-04,5.028171485897387058e-05,9.396469877844131763e-03,1.918146678681663300e-03,4.440933279887745132e-03,1.060715575041065034e-02,1.385903322110665706e-02,1.901239949601457632e-06,7.073770955347317372e-04,7.553636386443218591e-05,1.248969504727476774e-02,1.428424583141062534e-03,4.042859910464457508e-03,1.076666256407185496e-02,1.798815002400445603e-02,3.717064252463254254e-04,3.621108467731260026e-03,1.027170865525023336e-04,6.633378469472232461e-03,3.140718771459056987e-06,4.935490093192556812e-05,3.078041418037250759e-03,7.364500924186964323e-05,1.227441661792941577e-02,4.853209479539243639e-04,1.127315653274598740e-03,7.985620791866287734e-04,6.402298273281634144e-04,7.831015011330728668e-06,4.317514492982029383e-04,1.193789889550821680e-03,1.394486827003834728e-04
1.036660099772752382e-04,8.027004733364456095e-05,9.200023336224055423e-03,5.409261608940902320e-03,9.332658173090825279e-03,1.594164689732146048e-02,3.016273885302758750e-02,2.995453066797249066e-07,1.116307132854399089e-04,4.301493026508402119e-04,1.803823183958315132e-02,6.071538183141386193e-03,8.574570124583227523e-03,1.805709187822637785e-02,3.558880353620359066e-02,4.348810030795020659e-05,5.067423360201021507e-03,1.115643135340166521e-04,1.229402958764845566e-02,4.799403007100067577e-07,2.991389299425261636e-05,2.693155578333877344e-03,3.782113009745897481e-04,1.128665865689880421e-02,6.015972002196151320e-04,1.889881481582495609e-03,2.087315194011272936e-03,1.221431975556366411e-03,1.599007806107502377e-05,8.868135349642551537e-04,2.583910858526949211e-03,1.748277862631588948e-04
6.546276096727899740e-04,9.953894617516681584e-05,1.590148673543166982e-02,2.634659196813859180e-03,1.110399588592112137e-02,2.237036853211397947e-02,5.897152204510887515e-03,4.138823155973975561e-06,1.612278035145672805e-03,2.268701228734699993e-04,3.138593228029800536e-02,1.251756372538584102e-03,7.925228855411275974e-03,2.561800342772199701e-02,2.117902531678865063e-03,1.212882543937180677e-04,5.170562521881773982e-03,1.270461584117322719e-05,1.202023001185707068e-02,2.715476626221645444e-06,1.513046523732547823e-04,5.241049131422445204e-03,2.948383475225345245e-04,1.985599698799993609e-02,9.317659500829733208e-04,1.702690718599002111e-03,1.153886005258905091e-03,1.268614811939050221e-03,8.823123953148919645e-05,6.749683702403978759e-04,1.411778014761728116e-03,3.662900858118438687e-04
5.631509526720942073e-04,9.334008146567568766e-05,8.401735279159313957e-04,4.806965516230221830e-04,3.791257509748460156e-03,2.778556087214233833e-03,7.461532389660130167e-05,1.422525399690168433e-06,1.758323665186153301e-05,3.119927242373875405e-04,2.273492846006152941e-03,6.025928640380566719e-06,4.191592476543035996e-03,7.917131974411698025e-03,7.497668823690891891e-05,8.971138405242211344e-04,9.946500879987915482e-04,2.109470256748426347e-05,5.337766245032691051e-03,5.875566879636488447e-06,1.652354032306215187e-03,1.330833018687349644e-04,2.412905676534667283e-04,4.313837814741635322e-03,1.607414692770573698e-04,8.569581737309958473e-04,4.655408223355812130e-04,3.817452075714077736e-04,1.106392555028449241e-04,2.014028531945809649e-05,1.923257122913102433e-04,2.096435315035598853e-05
1.290068199588546112e-03,8.329773841544917362e-05,1.562106161760394693e-04,9.710277838053468650e-04,2.566896129290424221e-03,7.839440532135301138e-04,3.448761379228310487e-03,1.310012689735731259e-06,2.514739988376378131e-04,8.914286878618717818e-05,1.051721788494261564e-04,3.624134501272727638e-04,4.657439029703570855e-04,3.286280280642699006e-04,6.028760503067211347e-03,1.189002314857248331e-03,4.901883520310659629e-05,7.451498038389476523e-05,4.531674031209303880e-04,1.087551991526172198e-05,8.888763824450682412e-05,6.791579192770324017e-05,6.961546212020796199e-05,1.273935343646591129e-03,1.352953769030768212e-05,4.400171077834384367e-04,5.236344377357388591e-04,1.116827545166537651e-04,2.218962864906677348e-05,3.018097554188293069e-06,5.749607246105421934e-05,1.939385044799689199e-05
2.292728045753058441e-05,3.855641438462257127e-05,3.990833358441797998e-03,1.089010822709149222e-02,5.933250685177751498e-03,9.447596350745005034e-03,1.797823691432609561e-01,6.271764967170296720e-07,1.143269992528766539e-04,2.106479397225827124e-04,8.518092426461971317e-03,2.477455147552149947e-02,3.469550466494036173e-03,9.999984651675735900e-03,2.748294106272600734e-01,4.997620468898292083e-04,2.207959308115172489e-03,5.296123930679802071e-05,3.165087055578242551e-03,1.528932678809432566e-06,6.291821452934423819e-06,3.425397948400655049e-04,2.045540143916029473e-04,2.220030259616380484e-03,1.359378742736620208e-04,1.980899991670842172e-03,3.503984284201443547e-03,5.302796698739953947e-04,1.116595414084781585e-04,2.512453163290837010e-03,6.787346959504260424e-03,4.524645460706066711e-04
6.132221493221756551e-05,1.764240082682208961e-05,7.356056009151532916e-05,3.702710994849045057e-04,3.297087956429061416e-05,1.557194040142572018e-03,5.714779439587899801e-02,7.514184448115505335e-07,3.010704052190095066e-05,4.321585901304635574e-05,1.347911712681247815e-04,4.038767672585596991e-03,2.368671670604978010e-05,5.017438255053324097e-05,6.544566763231052242e-02,5.700570106951759804e-04,6.009869699099420429e-04,5.565822557647033937e-05,4.661305626085631249e-06,1.775941296657851152e-08,1.944982579523832731e-06,2.816353661634405341e-05,2.650178530492466113e-05,5.674279183986149228e-06,2.369270145510307211e-06,3.117517787865807061e-05,1.533345908209197007e-04,7.535677312260697664e-06,6.242904065010485893e-05,3.535564459781413943e-04,1.492253973875559757e-04,7.048955105736171437e-06
2.308683923054231316e-04,1.055166459179607708e-04,3.803548154036466220e-03,1.383214626616789678e-02,6.606020496280997842e-03,6.323535456941817637e-03,2.980398449465141222e-02,1.133084643835330644e-06,1.817748739573677905e-04,1.059533014944368179e-04,1.037561917488982050e-02,2.687850067823627578e-02,7.336595701758129480e-03,1.431851701086334777e-02,6.497989963916020462e-02,7.326123218724051584e-06,1.559975572692683761e-03,1.516680865235025405e-04,2.891259184093026603e-03,6.586540007482727599e-07,2.057407099270454733e-04,5.444960994057598813e-04,5.588827650837514729e-05,1.940112571708762709e-03,3.676791019278177362e-04,2.537834896571557110e-03,3.830210511323797230e-03,9.899217379015182606e-04,1.395666859724397247e-04,3.411658332103130291e-03,1.126730640570479218e-02,9.415467436285940598e-04
