Rsys	0.4526518709999995
VePref	0.352905765
AoPref	0.08420008400000009
aortic_area	0.07229077800000014
PaPref	0.06200756700000003
pulmOrifice_area	0.05810493
kArt	0.05374665300000004
a_ventricles	0.051019678000000054
sysOrifice_area	0.02950002100000001
Tref_lvrv	0.009068199999999983
k_peri	0.005546099000000002
Rpulm	0.004888572000000002
EDP_rv	0.0017719499999999985
CV_atria	0.0008159629999999997
TOT_A_A	0.00046750800000000016
g_CaL	0.0004601140000000005
nperm_V	0.00045543100000000077
Tref_V	0.00037582699999999975
dr_A	0.0002761909999999997
TRPN_n_V	0.00021382599999999978
phi	0.00018837699999999988
a_atria	0.000184479
AV_delay	0.00017745899999999996
tricuspid_area	0.0001627069999999999
maxTrpn	0.00015743299999999993
dr_V	0.00014426799999999986
EDP_lv	0.0001411249999999999
nperm_A	0.0001345510000000001
wfrac_A	0.00012879400000000005
mitral_area	0.00012870699999999993
Tref_A	0.00012139799999999983
mu_A	7.248900000000003e-05
ca50_V	7.176399999999996e-05
wfrac_V	6.913400000000002e-05
ca50_A	6.816699999999995e-05
TRPN_n_A	4.4662000000000055e-05
TOT_A_V	3.798600000000002e-05
mu_V	2.835800000000003e-05
CV_ventricles	2.2324000000000053e-05
perm50_V	2.1842000000000022e-05
trpnmax	2.129000000000005e-05
ktm_unblock	1.4389000000000014e-05
maxI_up	1.3627000000000015e-05
PCa_b	1.0741000000000008e-05
Gncx_b	1.001300000000002e-05
perm50_A	8.729e-06
