CV_ventricles	0.1089907443085154	0.1089907443085154
CV_atria	0.09285698378734657	0.20184772809586196
Rsys	0.0799300968018672	0.2817778248977292
Rpulm	0.04893457744986281	0.33071240234759197
PaPref	0.04888563298005463	0.3795980353276466
aortic_area	0.04726955269759189	0.4268675880252385
ca50_A	0.04194612462012145	0.4688137126453599
EDP_lv	0.0408051696298984	0.5096188822752583
k_peri	0.03986548397228706	0.5494843662475454
AV_delay	0.03822794815967183	0.5877123144072172
VePref	0.035484126259922005	0.6231964406671392
kArt	0.032084171855967715	0.6552806125231069
g_CaL	0.03059439852041811	0.685875011043525
a_ventricles	0.0303668258148777	0.7162418368584027
perm50_A	0.021792062483278633	0.7380338993416813
a_atria	0.021335548105105438	0.7593694474467867
Tref_lvrv	0.021195587383062795	0.7805650348298495
dr_V	0.020970655582456896	0.8015356904123064
pulmOrifice_area	0.020742420363205772	0.8222781107755122
TOT_A_V	0.020116355765748627	0.8423944665412608
AoPref	0.019172866259876183	0.861567332801137
maxTrpn	0.013129276729425174	0.8746966095305622
perm50_V	0.013015977232230596	0.8877125867627927
sysOrifice_area	0.009221902581695272	0.896934489344488
Tref_A	0.008872052207118866	0.9058065415516069
wfrac_V	0.00859328395316097	0.9143998255047678
dr_A	0.00807358020573593	0.9224734057105037
ca50_V	0.007840249995628388	0.9303136557061321
ktm_unblock	0.00747874806712794	0.93779240377326
TRPN_n_A	0.006907418323388001	0.944699822096648
mu_V	0.006829144575716837	0.9515289666723649
TOT_A_A	0.005957893296495137	0.95748685996886
TRPN_n_V	0.0059145096584937405	0.9634013696273537
EDP_rv	0.005814686267324528	0.9692160558946782
phi	0.004178163480302848	0.973394219374981
trpnmax	0.0038062105463237787	0.9772004299213048
Tref_V	0.0036609746506095077	0.9808614045719144
mu_A	0.003177456479032676	0.9840388610509471
PCa_b	0.003143731524755325	0.9871825925757024
nperm_V	0.0028262837918427482	0.9900088763675452
nperm_A	0.002559951369687779	0.992568827737233
Gncx_b	0.0020632314887947235	0.9946320592260277
tricuspid_area	0.0016503745420413812	0.9962824337680691
maxI_up	0.0015788628784615118	0.9978612966465307
mitral_area	0.0012849946610750944	0.9991462913076058
wfrac_A	0.0008537086923941845	1.0
