CV_atria	0.10189913311487278	0.10189913311487278
Rsys	0.08887775282961585	0.19077688594448863
Rpulm	0.058356331255284166	0.2491332171997728
CV_ventricles	0.05752384207015025	0.30665705926992304
EDP_lv	0.055908809729947245	0.3625658689998703
PaPref	0.052870139435604945	0.41543600843547523
aortic_area	0.05094367175696342	0.46637968019243864
AV_delay	0.042750456706942934	0.5091301368993816
ca50_A	0.04155981925038565	0.5506899561497672
a_ventricles	0.04127200698440967	0.5919619631341769
kArt	0.03830993972958246	0.6302719028637593
VePref	0.0324133134004565	0.6626852162642158
dr_V	0.028841341887514933	0.6915265581517308
g_CaL	0.02789024635867849	0.7194168045104093
perm50_A	0.024914679780652923	0.7443314842910622
pulmOrifice_area	0.02242026994254829	0.7667517542336105
Tref_lvrv	0.021505082578569062	0.7882568368121796
k_peri	0.01878019223818113	0.8070370290503608
a_atria	0.018477568836933186	0.825514597887294
TOT_A_V	0.01778164955930369	0.8432962474465977
mu_V	0.01704150310854226	0.86033775055514
AoPref	0.01482285383955661	0.8751606043946966
wfrac_V	0.011543848974677036	0.8867044533693736
maxTrpn	0.011351923939206497	0.8980563773085801
phi	0.010419599992188661	0.9084759773007688
ktm_unblock	0.01031660398666011	0.9187925812874289
sysOrifice_area	0.009753926910723859	0.9285465081981528
TRPN_n_A	0.008581702793822548	0.9371282109919753
Tref_A	0.007930394351818464	0.9450586053437937
Tref_V	0.006765612856785462	0.9518242182005792
EDP_rv	0.00612461994404157	0.9579488381446207
perm50_V	0.005987449891225998	0.9639362880358467
nperm_V	0.00513152890111903	0.9690678169369658
trpnmax	0.004868556295939848	0.9739363732329056
TRPN_n_V	0.004595774620592227	0.9785321478534978
ca50_V	0.004047265791560577	0.9825794136450584
maxI_up	0.003907052781639882	0.9864864664266982
nperm_A	0.0030213747317345066	0.9895078411584327
dr_A	0.0029470410717562815	0.992454882230189
PCa_b	0.001907438203466283	0.9943623204336552
Gncx_b	0.0016628213321933122	0.9960251417658486
tricuspid_area	0.0015816684634607273	0.9976068102293093
mu_A	0.0010730966142226534	0.9986799068435319
TOT_A_A	0.0005342683186864896	0.9992141751622184
wfrac_A	0.00040533824561710867	0.9996195134078355
mitral_area	0.0003804865921642648	0.9999999999999998
