Rsys	0.716960127925914
AoPref	0.08423616031042556
k_peri	0.022628873434506272
kArt	0.021701162482904976
PaPref	0.021485064179735475
Rpulm	0.02024797832578603
VePref	0.0175502928051762
aortic_area	0.01639147563031353
a_ventricles	0.014489440449075677
pulmOrifice_area	0.012888259894671648
Tref_V	0.00683892760850808
perm50_V	0.0066955206335872096
EDP_lv	0.0046755960664157815
TOT_A_V	0.003604176082919965
ca50_V	0.0035006970243163494
Tref_lvrv	0.0029362870133148363
PCa_b	0.002687876376695519
EDP_rv	0.002438599067428803
dr_V	0.0023547396141068854
nperm_V	0.0020748470168416404
Gncx_b	0.0017376277541871505
mu_V	0.001394516985905355
trpnmax	0.001323697929763145
ktm_unblock	0.0009625281254545622
ca50_A	0.0009259023814553679
a_atria	0.0007645157835731141
sysOrifice_area	0.0007256711517260974
g_CaL	0.0005819886568511885
Tref_A	0.0004960731433196872
CV_atria	0.0003289463581786625
wfrac_A	0.00028546246908485706
perm50_A	0.00028266240841918355
TRPN_n_A	0.00020257972902397976
tricuspid_area	0.0001598153627770958
dr_A	0.00015951354227886522
mitral_area	0.00012057262517066137
wfrac_V	0.00011321370542336142
phi	0.00011092341623724482
AV_delay	0.00010295681818248229
nperm_A	8.001236610832278e-05
mu_A	4.2906440439583654e-05
maxI_up	3.4360568727228245e-05
maxTrpn	2.3463433540597982e-05
TRPN_n_V	1.589750386268414e-05
CV_ventricles	7.860053173568089e-06
TOT_A_A	4.054224229729926e-06
