CV_atria	0.09609577572966496	0.09609577572966496
CV_ventricles	0.08632331373403125	0.18241908946369623
Rsys	0.0851105640835869	0.26752965354728314
Rpulm	0.05084524588357756	0.3183748994308607
kArt	0.049315991426817626	0.36769089085767837
aortic_area	0.048884957712259404	0.4165758485699378
PaPref	0.04843318389530588	0.46500903246524367
EDP_lv	0.04699087260669721	0.5119999050719408
ca50_A	0.03923270743563917	0.5512326125075799
AV_delay	0.03609221683792489	0.5873248293455048
k_peri	0.034693545248922826	0.6220183745944277
a_ventricles	0.034620334394868064	0.6566387089892958
VePref	0.03198819968046472	0.6886269086697605
dr_V	0.03008123557954674	0.7187081442493073
perm50_A	0.028834552360346752	0.747542696609654
g_CaL	0.02856888572875509	0.776111582338409
pulmOrifice_area	0.022096841494899766	0.7982084238333088
Tref_lvrv	0.02037514557643008	0.8185835694097389
a_atria	0.020275504842173282	0.8388590742519122
TOT_A_V	0.016868774216267986	0.8557278484681802
AoPref	0.013771967410908074	0.8694998158790882
mu_V	0.01370686141471099	0.8832066772937992
sysOrifice_area	0.011721764105709092	0.8949284413995083
maxTrpn	0.011131322987053533	0.9060597643865619
ktm_unblock	0.010141953591460216	0.9162017179780221
perm50_V	0.009489202739417819	0.9256909207174399
Tref_A	0.008805404389386135	0.934496325106826
TRPN_n_A	0.008088657208633426	0.9425849823154594
wfrac_V	0.00736071142432333	0.9499456937397828
EDP_rv	0.0064340905899403665	0.9563797843297231
ca50_V	0.005190373514700217	0.9615701578444233
dr_A	0.0049852887915895075	0.9665554466360129
TRPN_n_V	0.004176216359725081	0.970731662995738
Tref_V	0.0041471327069129635	0.9748787957026509
trpnmax	0.003507957553817399	0.9783867532564683
nperm_V	0.0030072346786990853	0.9813939879351674
nperm_A	0.002923830192157354	0.9843178181273248
phi	0.002750217192715732	0.9870680353200405
TOT_A_A	0.002338647563153965	0.9894066828831944
maxI_up	0.0021015773690549024	0.9915082602522494
Gncx_b	0.001894919050216856	0.9934031793024662
PCa_b	0.0018411595877917313	0.995244338890258
mu_A	0.0017887669051101227	0.9970331057953681
mitral_area	0.0017624680624464734	0.9987955738578146
tricuspid_area	0.0006022730544089007	0.9993978469122234
wfrac_A	0.0006021530877768486	1.0000000000000002
