1.083013922243321336e-04,4.658573778323600936e-05,5.109319050921655100e-03,1.819461175172359989e-03,7.575777944884899175e-03,8.300686687943457237e-03,1.046515964808299691e-02,9.260003349321270743e-06,1.041001605114518988e-03,3.434261041902792627e-04,1.030653137846121621e-02,1.292928034324763780e-03,5.666153782646910116e-03,1.387910876060373042e-02,1.036152545370463453e-02,6.349257802089175158e-05,1.761769449340681035e-03,6.902293972556983832e-05,1.229662579313339429e-02,7.715985405479993881e-06,5.630681958078225489e-04,4.743821612813152282e-03,4.276267301553159442e-04,1.820666018970809596e-02,8.501145341575173844e-04,1.391649672824432464e-03,7.108883685493844933e-04,1.221277835823712321e-03,8.656465684174692067e-05,8.151200674813666473e-04,1.311429736275591300e-03,3.893762832647808063e-04
7.122570994877259131e-06,2.548023510396641789e-04,1.942695748561249370e-03,9.420761748579943194e-04,3.797089928842532856e-03,4.400365781868737121e-03,1.363393379915808085e-02,4.385420182428187459e-07,7.903411978969962764e-04,9.809454326235986146e-04,3.900979926949405419e-03,7.256819101413463421e-04,2.333662494798035246e-03,6.441767499136985368e-03,1.326301903509564603e-02,3.232486108553258956e-04,3.467334835257065772e-05,7.710576330031198244e-05,3.155005945642351539e-03,1.630368575372847349e-05,2.565507748630110885e-03,7.158751903665337745e-04,1.289282944815555755e-03,7.709143520154580764e-03,5.041170648948926263e-04,7.294982457725205814e-04,6.339275470160872158e-04,5.215277969488327009e-04,4.227547412413794450e-05,1.965283669215561941e-04,6.813397401859599316e-04,7.291986059561475438e-06
2.040892261019641849e-06,1.463996187730265345e-06,3.154460942450296613e-03,1.625485946843391099e-03,6.765457433068803803e-03,7.591374133935932349e-03,1.358099944801255225e-02,2.374538449982260822e-06,4.570767748525756563e-04,1.178827095307430318e-04,7.087889355046225054e-03,1.014631529278772065e-03,4.630191399927802327e-03,1.082047357941430012e-02,1.107748398836742691e-02,1.459049961183729854e-04,2.036196433271353790e-03,4.401755983973216329e-06,9.283829667235446101e-03,6.488862425511669945e-06,1.578932881664899251e-04,2.868082610027979183e-03,3.220888236894056873e-04,1.187158681413156940e-02,9.319030824458475514e-04,1.170903069238683845e-03,2.336941766155138829e-04,1.051485882403184816e-03,5.656744981613492403e-05,4.228955165461156774e-04,1.079054914410482527e-03,2.013255551994034339e-04
3.679497072844649456e-06,3.556820041476529927e-04,1.214250248333999770e-02,1.247796526304481221e-02,2.162546819384399133e-02,2.510163662633727727e-02,7.182003253289580280e-02,1.514891940014651873e-04,7.224998389199158849e-04,1.011724107658763068e-03,1.756772653486107089e-02,3.853823848546493198e-03,1.570290723572707534e-02,3.616084785543295654e-02,4.651034094304998950e-02,1.277479691238555691e-04,2.324288636039216829e-03,4.384620978564047599e-04,8.394890568639273160e-03,1.678619543802155876e-05,2.334058260563126055e-04,9.767338672922202744e-03,1.432801839439564340e-03,3.124769935999924600e-02,2.222366330931555955e-03,5.321747981849900798e-03,4.126535433683283481e-03,3.944577618084949867e-03,6.526656251644859068e-05,1.337704720394642917e-03,4.546716794424762211e-03,2.618654131365537904e-04
2.286925722071926105e-04,2.218815812465152731e-04,1.109034436721378740e-02,7.255591582855834380e-03,1.224631501361222313e-02,2.065407333303904969e-02,7.784354559733396191e-03,1.736303170325860207e-06,5.847618781791829581e-04,3.530982844402737837e-04,1.427484717901856062e-02,8.065134477737192749e-04,1.192915308287605981e-02,2.509911507078717990e-02,3.704601077230243542e-03,3.053104510995513515e-05,3.746051761496682793e-03,5.443941071960547865e-04,1.470896324521997131e-02,9.539163368261612660e-07,2.094056918971766627e-05,1.251295416146768098e-02,5.925553146492511334e-04,2.657295626624658555e-02,2.076342528313852420e-03,4.377702710669536916e-03,2.542107160363789569e-03,2.907945385200524577e-03,3.216097116009557628e-05,5.053809861507144088e-04,1.156738119473450050e-03,2.484598029587102921e-04
4.081885585054285666e-04,1.309108745511649392e-03,2.434829820239162515e-03,1.336474659685956887e-04,6.258788686013808632e-03,6.897103056963047908e-03,6.663043625344909011e-06,1.907535331628190018e-06,3.428642648185942069e-04,1.267981883627400689e-03,4.769055899547150652e-03,1.134141447114489688e-04,2.137390456544736774e-03,6.770874897563014874e-03,2.016069254992414606e-04,2.654588606586019521e-03,7.962579191093556029e-05,7.201502163330342991e-04,6.623824093859176018e-03,2.747065073018491920e-05,3.487089141566994312e-03,1.738615473876824278e-03,1.137208894603272333e-03,1.301018381056523107e-02,1.408833492985198114e-06,5.446000456752586160e-04,5.099141121290564575e-04,5.278639291014402174e-05,1.145615634142326569e-04,5.247712517099445211e-05,1.435880315382106500e-04,3.143035485192536193e-06
2.630279133319557774e-03,2.112841894398561141e-04,2.267186338698370376e-04,5.953554476666475341e-05,3.856603671040072039e-04,6.891942803872694887e-05,3.980462587821245388e-03,7.597783954188529146e-07,1.404893318440465126e-03,1.479544699195601599e-04,9.079262392318011247e-04,1.809000755310115119e-05,1.300598482483246313e-03,1.490079743174983198e-03,1.572725372709833126e-03,1.476189952008544410e-03,2.461108889417834783e-04,2.631359188382234642e-05,4.105783853730517598e-04,1.931237089725083075e-06,1.481713222276885165e-04,3.084861906958595893e-05,2.946523416836510558e-04,7.187739357389245215e-04,5.955899096396164210e-06,2.966015843737583965e-05,5.653661570625129190e-05,1.015963072429960504e-05,1.500808546611564890e-04,8.695799682721002386e-05,1.440529974743983896e-04,2.965939297242711263e-05
2.085716432299398378e-05,4.311266298627296732e-04,9.300115992121972541e-03,1.324127182959110825e-02,1.537725515769218336e-02,1.913655010348477847e-02,2.878800376884954049e-01,4.129342177938432466e-06,7.474928684565376865e-04,2.880572283092230727e-04,9.489175894577003487e-03,1.535149981718798851e-02,6.398820114287425385e-03,1.344877082844454091e-02,3.030074639067714681e-01,2.056154336275831432e-04,8.306057882661297721e-04,6.678104591515659615e-04,5.195788126467750997e-03,1.008565444852553425e-04,3.627706810636039270e-03,2.172488885644225688e-03,2.200020333068177653e-04,1.278802862889408427e-02,3.751414874294503772e-04,3.045617025673979465e-03,5.492823526528367757e-03,1.253626721287621299e-03,1.016222266566515337e-04,3.735761075073489729e-03,1.020915764714173078e-02,9.713429652812632714e-04
1.567384588575051227e-04,4.871377071119965959e-05,2.798941357953672448e-03,6.416070780606296679e-04,4.509738203369632013e-03,7.238823363732388959e-03,1.340169239286593539e-01,3.007093961557667842e-06,8.544400781751290339e-05,4.047681369431701398e-05,5.664810477907761916e-04,7.558993859290889057e-04,6.737368021949921570e-04,7.467917742029910088e-04,9.262349867679782467e-02,3.170142807589851363e-05,2.783388370681154692e-05,3.149233326753503141e-05,3.440550994226291583e-05,1.689116165687243968e-05,8.010815991517668657e-04,2.582241253239152872e-05,3.798246181998143656e-05,8.963823935417704987e-04,1.137942437877830636e-05,1.690998411017073818e-04,3.418877871923962572e-04,7.433613470199147840e-05,7.255773876065311904e-05,8.439197484358328355e-05,1.292619029773919284e-03,8.045708907957272715e-06
5.116483847246118056e-05,1.092300044259441992e-04,5.818411108793315398e-03,1.367991835919175891e-02,1.156062090200562185e-02,1.253176814829945820e-02,3.804358254163392461e-02,3.649667237963607661e-05,1.110287373720225261e-04,1.814397481296086057e-05,6.212180693991200750e-03,1.280499913813624817e-02,5.010159604936313855e-03,1.185571414584777813e-02,4.234271532131822502e-02,1.477608393638723606e-04,1.539666657310852964e-03,5.742981877930558143e-05,7.905430854722330855e-03,1.431379974855084120e-04,1.208494119497322689e-03,1.880806086505724950e-03,2.443936252668993286e-05,5.160011647126455658e-03,7.249486420684989529e-04,5.338408154547233733e-03,7.974837349596555075e-03,1.856982704334866115e-03,5.504359305500904721e-05,2.827175143542094791e-03,6.957024423902268342e-03,8.092001257336916241e-04
