Rsys	0.4870047919999999
VePref	0.285605293
PaPref	0.11660388100000003
AoPref	0.06611425200000004
pulmOrifice_area	0.04936893700000002
aortic_area	0.04360511699999996
kArt	0.029370139999999996
sysOrifice_area	0.02671436400000001
Rpulm	0.02128995200000001
Tref_lvrv	0.008301744000000002
a_ventricles	0.005043859999999986
EDP_rv	0.004646124000000004
k_peri	0.0021424380000000013
dr_A	0.0020688480000000007
Tref_V	0.001550865000000002
CV_atria	0.00135014
Tref_A	0.0012204859999999998
trpnmax	0.0010966350000000012
nperm_V	0.0009980549999999994
tricuspid_area	0.0008401589999999992
ca50_A	0.0007239779999999998
AV_delay	0.0005928030000000007
maxTrpn	0.000576761
perm50_V	0.0005621389999999996
TRPN_n_V	0.0005012349999999997
PCa_b	0.00046517300000000015
Gncx_b	0.0004045249999999996
perm50_A	0.00037506000000000003
TOT_A_A	0.00036458000000000014
dr_V	0.0003410779999999995
mu_A	0.00034092600000000024
ca50_V	0.00030334300000000035
wfrac_A	0.00028435399999999985
CV_ventricles	0.00015579900000000017
wfrac_V	0.00012459400000000003
phi	0.00011421100000000001
mitral_area	9.941699999999999e-05
TRPN_n_A	6.365099999999996e-05
TOT_A_V	5.1435000000000025e-05
g_CaL	4.775199999999999e-05
mu_V	4.693800000000002e-05
EDP_lv	4.263600000000004e-05
maxI_up	3.5833000000000055e-05
a_atria	1.624100000000003e-05
nperm_A	1.4223000000000045e-05
ktm_unblock	1.1686000000000028e-05
