CV_atria	0.09645290359453412	0.09645290359453412
CV_ventricles	0.09366813019483577	0.1901210337893699
Rsys	0.08927988106267214	0.27940091485204205
Rpulm	0.054596598433746604	0.33399751328578864
aortic_area	0.05076616490806364	0.38476367819385227
EDP_lv	0.04916389961486628	0.43392757780871855
PaPref	0.04832825819084802	0.48225583599956656
kArt	0.04354240093667031	0.5257982369362368
AV_delay	0.043039312103565	0.5688375490398019
ca50_A	0.04189800059278696	0.6107355496325888
VePref	0.03356744231935009	0.6443029919519389
g_CaL	0.03329451678212995	0.6775975087340688
perm50_A	0.02689940001254266	0.7044969087466114
dr_V	0.025626941181344776	0.7301238499279562
pulmOrifice_area	0.021116477062327638	0.7512403269902839
k_peri	0.020466209011181635	0.7717065360014655
a_atria	0.01830882940565911	0.7900153654071247
TOT_A_V	0.018009077705308834	0.8080244431124335
Tref_lvrv	0.01734090382237418	0.8253653469348077
a_ventricles	0.016693134118670582	0.8420584810534782
mu_V	0.015157151559280279	0.8572156326127586
AoPref	0.0125637471893864	0.8697793798021449
maxTrpn	0.01232142603636593	0.8821008058385108
wfrac_V	0.011293924582430285	0.8933947304209411
TRPN_n_A	0.011033446146048259	0.9044281765669894
Tref_A	0.01083594378089576	0.9152641203478852
ktm_unblock	0.00960130366302907	0.9248654240109142
Tref_V	0.009087942512413334	0.9339533665233275
perm50_V	0.008764105619865487	0.942717472143193
trpnmax	0.007229053480890838	0.9499465256240839
TRPN_n_V	0.006959864206548867	0.9569063898306327
ca50_V	0.006782942483092199	0.9636893323137249
EDP_rv	0.006359688681249561	0.9700490209949745
sysOrifice_area	0.005446074554679167	0.9754950955496536
nperm_V	0.004825501496008908	0.9803205970456625
maxI_up	0.003414512884918198	0.9837351099305808
nperm_A	0.003161004467914547	0.9868961143984953
PCa_b	0.0024289026678752015	0.9893250170663705
wfrac_A	0.0019981043269262913	0.9913231213932968
mitral_area	0.0019416606402271705	0.993264782033524
Gncx_b	0.0017183951519866957	0.9949831771855107
dr_A	0.00145392483509201	0.9964371020206026
phi	0.0014394431091401575	0.9978765451297428
mu_A	0.0009297313292614548	0.9988062764590042
TOT_A_A	0.0007057759610645769	0.9995120524200688
tricuspid_area	0.0004879475799312673	1.0
