Rpulm	0.5575956101258976
VePref	0.15893726840881175
Rsys	0.08609897304170096
AoPref	0.07992000175795205
kArt	0.02629471632873386
EDP_lv	0.022545450225846843
pulmOrifice_area	0.021864943960813985
PaPref	0.020699212302730894
aortic_area	0.016617029759756152
sysOrifice_area	0.012243750456376337
Tref_lvrv	0.005696023460266584
a_ventricles	0.004332661957832306
TRPN_n_V	0.0007457082767292862
a_atria	0.0006317594998598739
k_peri	0.0005861982895647253
trpnmax	0.0003102388176524868
maxI_up	0.00018167563944883206
EDP_rv	0.00017581084383852047
TOT_A_V	0.00017268952529697154
nperm_V	0.0001673406548396976
perm50_A	0.00014014549392550436
mu_V	0.00012595397457145706
TRPN_n_A	0.00012003882141784286
g_CaL	0.0001113014244617493
AV_delay	0.00010985899726396648
tricuspid_area	0.00010782322008001144
ca50_A	0.00010542512648861944
nperm_A	8.806765800498429e-05
CV_atria	8.241298529387081e-05
Gncx_b	6.733466560248589e-05
phi	6.0853906945521906e-05
mu_A	4.857461755817992e-05
ca50_V	3.85482178328962e-05
wfrac_A	3.1133578334767956e-05
wfrac_V	3.080182951451119e-05
dr_A	3.0071889863600548e-05
Tref_V	1.831101495909869e-05
perm50_V	1.7330088064605187e-05
CV_ventricles	1.5185411529710784e-05
dr_V	1.2415323061879046e-05
PCa_b	9.245054570338627e-06
Tref_A	6.686132748511217e-06
ktm_unblock	6.667855655406692e-06
mitral_area	6.123593064774407e-06
maxTrpn	3.55771088079148e-06
TOT_A_A	2.021603710761217e-06
