Rsys	0.4298670735525104
Rpulm	0.1848131542778418
k_peri	0.06241302134354969
VePref	0.05717287538710404
perm50_V	0.031670663881105454
EDP_lv	0.02951696199745586
Tref_lvrv	0.02877417107428771
Tref_V	0.026713269650928354
ca50_V	0.02160401776711582
a_ventricles	0.020187265635964756
sysOrifice_area	0.018243505025575233
a_atria	0.017012158413576627
AoPref	0.014699650913919443
ca50_A	0.013323771853144064
PCa_b	0.013031662456956434
perm50_A	0.010995491827696473
PaPref	0.010756050756089921
Gncx_b	0.009634901909533053
trpnmax	0.008437708560085178
g_CaL	0.0063752583080303555
nperm_V	0.006231212421859144
TRPN_n_A	0.005106605752373283
dr_V	0.004465736944600924
ktm_unblock	0.004444414080620118
TOT_A_V	0.004363514362369891
AV_delay	0.0029141457955466302
Tref_A	0.0024829239571221916
mu_V	0.0023719675469172272
wfrac_A	0.002371852338495764
nperm_A	0.001955234117318572
kArt	0.0014427640514157417
maxTrpn	0.0013073743921848
TOT_A_A	0.0011897915353655715
EDP_rv	0.0011869725149575184
aortic_area	0.0010266126755174119
pulmOrifice_area	0.0010190178112353026
mitral_area	0.0006180100109540379
TRPN_n_V	0.0005302071449026626
maxI_up	0.000327067745011545
mu_A	0.0003064601458967759
tricuspid_area	0.00030077571403501664
phi	0.00025798737469309897
dr_A	7.888824130498833e-05
CV_ventricles	6.496853732814208e-05
CV_atria	1.424150751854583e-05
wfrac_V	1.0615423636973982e-05
