aortic_area	0.4528934500000002
kArt	0.42317123500000015
AoPref	0.07228826999999995
Rsys	0.066075666
Rpulm	0.029259148000000033
VePref	0.02257474099999999
dr_V	0.009370788999999989
Tref_V	0.008948134000000009
a_ventricles	0.008679346999999995
k_peri	0.005845581000000004
pulmOrifice_area	0.0052283569999999994
perm50_V	0.0039667299999999964
EDP_lv	0.0037977839999999968
PaPref	0.0034545729999999985
ca50_V	0.0032003639999999994
TOT_A_V	0.003053935
nperm_V	0.0030290229999999987
a_atria	0.0029459469999999987
Tref_lvrv	0.0028595510000000023
ktm_unblock	0.002670371000000001
PCa_b	0.0023802319999999995
mu_V	0.002350030999999998
Gncx_b	0.002330428000000001
trpnmax	0.001988269
sysOrifice_area	0.0019244869999999995
wfrac_V	0.00183348
ca50_A	0.0013928070000000013
g_CaL	0.0011192949999999995
AV_delay	0.0005369760000000004
TRPN_n_A	0.0004408050000000006
maxTrpn	0.00040905699999999983
perm50_A	0.0003705070000000004
Tref_A	0.000365672
TRPN_n_V	0.0003637
mu_A	0.0003166730000000004
CV_atria	0.00016294499999999987
wfrac_A	0.00012333
maxI_up	0.00010499600000000014
EDP_rv	0.00010355100000000003
phi	0.00010252699999999995
TOT_A_A	8.423700000000007e-05
nperm_A	6.433999999999997e-05
tricuspid_area	5.429800000000002e-05
CV_ventricles	5.022700000000008e-05
mitral_area	4.928500000000002e-05
dr_A	4.2995000000000147e-05
