CV_atria	0.11108188458936687	0.11108188458936687
CV_ventricles	0.09503178945903482	0.2061136740484017
Rsys	0.08562426866550847	0.2917379427139102
Rpulm	0.06255220296540703	0.3542901456793172
EDP_lv	0.052743480730168574	0.4070336264094858
PaPref	0.04953011144257176	0.45656373785205756
AV_delay	0.04843242090574693	0.5049961587578045
kArt	0.04100010730113792	0.5459962660589424
aortic_area	0.03959745274976974	0.5855937188087121
ca50_A	0.03577459331195272	0.6213683121206649
dr_V	0.035523490973124114	0.656891803093789
perm50_A	0.031703399582109326	0.6885952026758984
VePref	0.02986129565866683	0.7184564983345652
g_CaL	0.02693747771475141	0.7453939760493166
Tref_lvrv	0.023840664785673767	0.7692346408349904
a_ventricles	0.02261107743031728	0.7918457182653077
a_atria	0.016101581895281464	0.8079473001605891
sysOrifice_area	0.01491643243152515	0.8228637325921143
pulmOrifice_area	0.014805309805316925	0.8376690423974312
AoPref	0.014171590822766731	0.851840633220198
ktm_unblock	0.013904783428878173	0.8657454166490761
maxTrpn	0.013287911248268383	0.8790333278973445
wfrac_V	0.0119993459765712	0.8910326738739156
Tref_A	0.011944735904606898	0.9029774097785225
TOT_A_V	0.011228303524777395	0.9142057133032999
k_peri	0.009880044773357676	0.9240857580766576
Tref_V	0.009077710881874423	0.933163468958532
mu_V	0.007272567754541833	0.9404360367130739
perm50_V	0.006495398861306432	0.9469314355743803
ca50_V	0.006456413157093156	0.9533878487314734
TRPN_n_A	0.005903850800326276	0.9592916995317997
trpnmax	0.005888823540120579	0.9651805230719203
EDP_rv	0.005537082453097339	0.9707176055250176
TRPN_n_V	0.005339666144870881	0.9760572716698885
mu_A	0.00529031534037136	0.9813475870102599
nperm_V	0.004608504790365984	0.9859560918006259
mitral_area	0.002927178913681788	0.9888832707143077
Gncx_b	0.002546692543671764	0.9914299632579795
PCa_b	0.001916542901571283	0.9933465061595508
nperm_A	0.001561677971048595	0.9949081841305993
TOT_A_A	0.0013950406522624875	0.9963032247828618
phi	0.001071509543725853	0.9973747343265876
wfrac_A	0.0009591003197501669	0.9983338346463378
maxI_up	0.0009413383820947627	0.9992751730284326
dr_A	0.00039942535524353594	0.9996745983836761
tricuspid_area	0.00032540161632415947	1.0000000000000002
